3.232381	-7.61635	-0.7984481	8.610159	-4.157811	-7.323229	10.81837	-8.70075	10.41929	7.881589	-16.21247	-11.45135	-13.42225	1.196597	5.891736	-0.2472267	-1.235555	1.139914	-2.435104	-10.29955	1.680565	-4.808533	16.99201	-13.01795	9.095467	-0.4830206	3.493047	19.82748	-0.322899	-0.7317667	10.43579	1.420429	6.567655	18.23333	-1.334313	13.93882	-3.781657	-14.37112	-8.608466	1.763243	-2.566428	-1.072774	-24.61400	-0.1280520	-10.04177	-0.5185179	1.879767	3.339381	-1.038199	-17.12562	0.428338	-2.846421	19.28608	6.28364	-9.534664	10.33794	0.8788307	-2.163148	0.5838183	-5.729476	-7.142433	-8.265361	-27.18347	11.55635	-9.608439	8.513827	-1.140845	-17.48490	-2.397867	5.696322	-23.01148	14.21145	-11.06651	9.217243	20.81961	12.39570	-6.335061	11.91652	-2.729221	3.874806	-6.712223	0.6796046	-8.803694	11.11327	13.68944	13.80299	1.122519	-6.357099	7.087115	2.756823	3.152781	-2.280641	7.761678	2.55411	-2.710643	-2.474928	6.169838	19.85997	7.873798	-0.2965811
8.191435	0.6983843	33.57327	5.450079	8.647062	6.810727	-6.562289	10.70185	3.113136	14.76576	-3.34771	-2.083737	4.135088	-4.506832	-17.92687	-4.570477	-6.787686	-5.10111	-16.25337	2.261184	-13.84716	-12.57414	-0.02057341	5.316467	1.267213	-0.3426925	34.20763	13.38230	9.042665	10.73926	-2.288220	-5.21457	3.453897	11.29744	0.8563209	1.996058	-10.48671	-18.08758	2.337306	12.96917	-5.272288	11.92030	-0.6538211	-4.113727	-1.895928	-4.468563	0.6148763	5.523876	-4.011388	0.4086615	0.268666	-11.35737	8.519716	13.69189	5.915952	-23.45635	6.24839	6.49428	12.90139	9.755831	3.441751	-2.705663	6.62733	6.351608	3.557612	-2.037062	-20.26091	-4.806255	-15.35371	0.3782734	-0.8929098	1.65702	11.15616	11.73232	7.692095	-6.25786	-1.938794	29.30115	-1.799034	-10.23649	-13.46839	0.2851633	-0.3667008	-18.36183	1.451516	11.51363	0.1316052	7.284306	8.965734	9.754458	3.003662	0.8346905	12.21320	-2.174324	-15.51933	2.235473	7.188345	-4.104113	-11.82221	0.7342371
9.258489	-4.088953	-12.28584	-0.447832	-12.7325	-3.103995	1.379610	-20.2372	7.107343	16.92823	12.51248	13.78931	0.2595304	1.716561	2.386287	3.841901	-17.93414	1.304836	17.99219	4.758285	-1.938912	-14.84922	-1.788429	14.01150	4.623785	2.718259	-3.221240	1.890543	-6.129926	-4.000315	3.190688	-1.214368	-6.997279	-11.3827	-3.404003	-0.3356749	2.722548	11.81478	-19.83326	6.238974	0.2433225	10.22071	-4.885441	-0.1064543	-1.655545	-9.068804	9.726325	-5.469515	-14.09297	6.187864	-10.64922	17.07424	12.76809	-11.32474	14.57734	-3.013490	11.60576	8.380543	-4.140666	6.672152	-2.886663	0.9469984	-4.106385	-2.795821	0.6957175	7.529089	-7.455322	2.096096	-6.199596	24.8551	-2.740609	16.11642	7.723575	-7.672427	-6.152732	2.539183	-2.142049	3.962042	-2.869382	-7.617036	9.993275	6.163486	-3.442216	-11.54046	-2.663136	-9.866584	-12.99872	-10.53550	0.4854167	5.022497	-2.125964	-17.22952	-13.62365	-19.88216	-5.217603	4.297097	2.287028	-14.98364	-2.425024	-9.19118
-14.43263	0.1392752	-15.65409	2.951347	6.659752	-8.47195	4.441346	10.37200	-3.427824	-4.804171	-16.84693	-6.127236	6.685493	-4.249113	3.034673	6.333821	5.632626	4.947644	-7.672527	-4.526626	-12.35143	-1.684169	2.200143	4.791143	0.6012278	-7.720716	-2.992987	3.263753	0.4163374	-13.24253	-0.5309171	10.75303	12.12903	2.023336	2.155242	5.358023	-7.746686	-1.222985	-5.602043	-23.94224	-7.994012	-14.73090	-12.81971	-2.58589	6.480161	8.37893	-23.01967	-0.1867009	16.96243	9.789981	12.32492	15.10205	-10.39467	-13.65503	0.7537174	-1.702676	-10.56042	24.36018	-8.082486	24.62876	-5.607103	-13.81004	-11.53543	20.56413	-3.783424	4.924805	1.336535	4.994553	10.76440	13.69679	-4.783333	1.246295	7.247136	-10.35168	-6.749307	-1.533467	-8.413104	0.2822695	4.255143	-1.040502	-2.561992	-4.351373	5.04725	-0.5988964	13.47590	-6.160263	9.15453	14.95242	10.87203	8.164959	-17.37810	5.871627	-1.803605	2.842409	0.1061688	4.692522	6.547197	8.682926	8.195432	16.66725
4.614437	-6.150041	-18.84073	-11.59100	7.456113	-16.45134	-3.155037	3.221401	4.634557	7.359653	-3.738750	-0.1642733	15.46378	-8.486381	-19.72973	14.94602	5.120936	4.470207	3.022118	2.780947	6.887226	-4.515069	-4.467555	18.86213	-3.220701	13.84222	1.893478	-17.74024	-4.564648	2.628256	-17.25968	-2.623791	-0.6988215	2.806296	2.865343	-1.709336	-1.604777	15.23075	-11.32560	-11.12348	1.653414	-1.222107	8.052736	12.64358	12.81107	0.5896292	15.74225	-7.698315	10.36003	-5.850418	-1.103628	3.924483	-11.01868	-5.872358	8.23679	13.97823	-3.470716	-2.426727	-3.06545	-22.32033	-0.7980763	-20.55577	9.67201	-2.896084	-0.9109338	3.928262	-5.19073	-7.745321	6.528903	-9.567202	6.101842	20.41824	-2.584895	-10.05406	4.415836	13.85011	4.266724	-14.19019	-9.02172	-5.561601	-3.692778	4.810246	-9.77497	2.050963	2.147141	9.679646	-13.32804	-7.238297	14.77165	8.057717	-13.26249	-13.03084	-15.52134	20.35743	18.48651	6.340041	-12.13957	7.665354	-1.666482	0.04245834
2.025270	-10.63434	-6.95465	-0.3559371	-0.73968	-6.018506	-3.709723	21.36162	5.291679	-16.23061	9.758023	-1.881327	12.64210	1.680051	10.23261	2.739976	0.4019913	-18.62798	-0.4217816	14.73994	1.376885	-7.428572	-6.45711	2.291021	20.23732	-2.823640	4.292007	11.36058	4.599293	2.306292	-4.846607	0.8528359	0.5992897	5.86898	-13.94103	19.58556	0.6615433	6.19302	8.164996	-0.6336388	-2.464992	5.246287	-17.66450	0.3176197	-6.852432	-15.24854	-9.484094	-16.24454	-1.407886	-3.258157	-5.106185	12.19982	-6.875122	-23.68351	16.5012	-5.031678	10.60395	1.980901	-5.916756	3.32383	8.908545	11.09299	-7.730323	-2.571207	-15.28331	-3.786499	12.21696	3.64024	1.894055	3.919907	-5.428875	7.712278	4.038741	-15.96923	1.108124	13.54597	-4.981906	7.38525	2.873856	14.91808	4.203835	-2.904984	3.729997	-16.15971	-3.054338	-5.67909	-5.975197	1.150289	3.527672	1.567192	14.20730	12.45968	2.668649	-12.19582	3.571295	1.098128	-5.416263	-4.915083	-1.528074	5.54475
23.97195	12.97822	2.25103	3.39068	-2.706418	-24.03794	4.846766	-3.326272	-5.750458	4.984128	14.08240	-0.3460328	8.795912	-7.945425	-13.4925	-17.58449	-0.42122	9.27802	7.899054	1.430759	-5.135887	6.343537	-8.827942	5.813651	-0.8782063	-0.5849624	-7.105106	2.788184	10.52214	16.37306	2.057283	18.95991	-3.95689	-7.208683	0.3188666	-2.708875	8.630634	-14.31785	9.51197	-15.56694	-21.85989	11.37276	8.443545	-1.676987	-18.04550	3.684198	-13.97614	-11.63117	0.3742721	10.81322	1.619011	0.8655415	-4.197827	12.29817	-0.02338121	-15.30798	-3.990926	12.16320	-0.1609778	5.405756	3.860398	-2.316717	27.28709	1.842601	-1.526923	-7.813845	-11.68953	2.504422	4.175898	-10.98373	21.43536	-5.995368	-24.25059	9.64293	-0.78057	-16.41939	3.236910	0.6428536	-0.04618732	-7.72644	3.509214	3.780714	8.360207	0.505084	2.435245	-3.825156	-1.310350	-0.01106877	20.01527	4.761145	16.02545	23.50924	-2.670245	-10.57010	3.762526	-1.017388	7.754646	9.548284	1.704253	-8.006571
9.459877	10.85098	-9.92195	-8.143152	2.388637	-6.665539	5.484046	-9.496397	-0.7840756	5.782533	-7.946938	6.7639	7.845966	7.1491	15.38053	16.87069	-14.79922	1.710946	-4.031538	3.986235	5.176648	2.507159	12.98229	-9.135898	19.80604	0.8069639	11.39247	-11.62452	7.822004	3.121746	-10.95501	6.279241	-6.70612	0.792157	-6.413356	-3.550856	-0.8163159	12.01117	-0.1241573	-2.577613	1.055617	-9.563119	-0.483792	15.46972	4.066000	17.64346	0.03344681	-0.1719273	7.542518	4.954671	-3.155247	-5.293386	-6.341134	0.04416619	-0.5604131	5.083841	1.787169	14.76595	5.344362	-16.33506	9.590405	2.634053	1.898584	-1.53744	4.715612	-9.770454	6.718574	8.944893	8.327306	-0.4036387	1.727910	-27.10161	7.064866	9.05862	-16.19016	7.348926	5.27963	12.44160	-8.283066	-2.960361	-11.16833	-9.737757	-25.34466	2.238939	-3.798748	14.76237	7.288527	-0.003606399	-11.08276	7.583983	21.74015	2.867235	7.576995	-14.50709	-19.74536	18.84518	2.463585	10.65611	-12.92101	0.3343646
-6.930721	-9.701551	-18.75802	13.04519	1.523119	1.336260	2.028471	11.36867	1.704463	4.467823	16.08237	1.774117	-4.918785	0.2457618	4.207709	0.9178864	2.226678	25.42263	-16.12201	-5.921734	2.488884	10.42426	-17.42633	-10.42977	-3.708336	10.47468	0.9134098	-0.7068528	-8.692526	26.16771	-15.46592	-6.847849	2.697697	-6.995656	1.926987	4.412049	-3.593158	-25.15803	-2.290262	-17.18402	6.810307	-3.98916	12.83128	0.5833263	-7.099005	13.16816	2.103876	-5.616231	-1.344086	-10.58276	15.25720	-1.113540	11.87298	0.5743707	10.74457	-7.608725	-8.413629	5.333968	22.84207	9.496837	-8.119028	14.71706	8.15286	-11.21063	-11.31693	5.876099	3.762520	1.207015	13.44767	1.662547	-3.098093	-2.400606	11.05264	-12.47853	11.83997	5.430345	16.46448	-4.284873	-11.90234	-14.15613	-8.070871	-8.424897	10.87053	-5.181683	27.24124	13.38214	2.096308	-1.598902	-1.010538	-20.89436	-11.15693	-11.22123	1.471091	8.482165	1.015556	1.069388	-11.72653	-28.98392	-0.8814225	7.952064
-0.5992911	7.799113	6.331108	9.787103	-17.31669	-2.112306	3.410988	-0.5514869	17.69864	-14.15723	5.520892	6.246738	3.515138	-14.11048	6.365449	-21.10832	10.72405	-9.268719	-6.199556	5.789688	5.199496	-6.387229	1.415598	-4.845597	3.344970	28.35316	-4.086936	-3.066397	5.433971	3.674254	4.498474	11.05975	-13.93992	7.64709	7.107624	3.815288	7.055608	7.26446	1.579699	-4.932992	4.611056	-4.440257	0.265024	4.058558	-7.158845	-6.481615	4.062749	3.177504	-0.888026	1.003708	5.481284	-3.571939	3.761081	4.886992	-0.4341567	-20.50699	-2.170408	12.76101	6.925284	25.44995	16.22223	7.393541	19.25004	-10.50575	18.94025	-10.84193	17.60292	21.22909	-0.5309663	6.595041	-25.22233	-18.64147	11.40279	-10.72392	6.113547	17.78853	1.741292	-8.512863	-2.006539	-15.16574	-11.62979	-10.77337	-11.29681	-1.039000	-16.48651	9.663823	-9.26395	-0.6459255	0.6441932	1.790202	9.881364	1.465397	-10.18947	0.7436338	5.193625	-9.98427	-8.13454	-7.12811	5.20923	31.69024
